worldview_idx,worldview_name,risk_profile,multiplier,recipient_fund,weighted_allocation_pct,allocation_diff_pp,nashBargaining,credenceWeighted,mec,met,splitCycle,borda
4,Total Utilitarian,0,10,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,Total Utilitarian,0,10,navigation_fund_cagefree,16.0000,0.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
4,Total Utilitarian,0,10,navigation_fund_general,42.0000,0.0000,42.0000,42.0000,42.0000,42.0000,42.0000,42.0000
4,Total Utilitarian,0,10,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,Total Utilitarian,0,5,ea_awf,17.0000,0.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
4,Total Utilitarian,0,5,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,Total Utilitarian,0,5,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,Total Utilitarian,0,5,longview_ai,25.0000,0.0000,25.0000,25.0000,25.0000,25.0000,25.0000,25.0000
4,Total Utilitarian,0,5,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,Total Utilitarian,0,5,navigation_fund_cagefree,16.0000,0.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
4,Total Utilitarian,0,5,navigation_fund_general,42.0000,0.0000,42.0000,42.0000,42.0000,42.0000,42.0000,42.0000
4,Total Utilitarian,0,5,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,Total Utilitarian,0,2,ea_awf,17.0000,0.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
4,Total Utilitarian,0,2,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,Total Utilitarian,0,2,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,Total Utilitarian,0,2,longview_ai,25.0000,0.0000,25.0000,25.0000,25.0000,25.0000,25.0000,25.0000
4,Total Utilitarian,0,2,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,Total Utilitarian,0,2,navigation_fund_cagefree,16.0000,0.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
4,Total Utilitarian,0,2,navigation_fund_general,42.0000,0.0000,42.0000,42.0000,42.0000,42.0000,42.0000,42.0000
4,Total Utilitarian,0,2,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,1.0,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,1.0,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,1.0,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,1.0,longview_ai,100.0000,0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
5,Consequentialism (Non-Utilitarian),0,1.0,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,1.0,navigation_fund_cagefree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,1.0,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,1.0,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,0.1,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,0.1,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,0.1,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,0.1,longview_ai,100.0000,0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
5,Consequentialism (Non-Utilitarian),0,0.1,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,0.1,navigation_fund_cagefree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,0.1,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,0.1,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,100,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,100,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,100,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,100,longview_ai,100.0000,0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
5,Consequentialism (Non-Utilitarian),0,100,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,100,navigation_fund_cagefree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,100,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,100,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,10,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,10,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,10,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,10,longview_ai,100.0000,0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
5,Consequentialism (Non-Utilitarian),0,10,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,10,navigation_fund_cagefree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,10,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,10,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,5,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,5,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,5,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,5,longview_ai,100.0000,0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
5,Consequentialism (Non-Utilitarian),0,5,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,5,navigation_fund_cagefree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,5,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,5,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,2,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,2,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,2,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,2,longview_ai,100.0000,0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
5,Consequentialism (Non-Utilitarian),0,2,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,2,navigation_fund_cagefree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,2,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,Consequentialism (Non-Utilitarian),0,2,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,1.0,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,1.0,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,1.0,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,1.0,longview_ai,100.0000,0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
6,Consequentialism (Non-Utilitarian),0,1.0,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,1.0,navigation_fund_cagefree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,1.0,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,1.0,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,0.1,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,0.1,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,0.1,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,0.1,longview_ai,100.0000,0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
6,Consequentialism (Non-Utilitarian),0,0.1,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,0.1,navigation_fund_cagefree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,0.1,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,0.1,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,100,ea_awf,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
6,Consequentialism (Non-Utilitarian),0,100,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,100,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,100,longview_ai,47.0000,-53.0000,47.0000,47.0000,47.0000,47.0000,47.0000,47.0000
6,Consequentialism (Non-Utilitarian),0,100,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,100,navigation_fund_cagefree,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
6,Consequentialism (Non-Utilitarian),0,100,navigation_fund_general,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000
6,Consequentialism (Non-Utilitarian),0,100,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,10,ea_awf,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000
6,Consequentialism (Non-Utilitarian),0,10,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,10,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,10,longview_ai,89.0000,-11.0000,89.0000,89.0000,89.0000,89.0000,89.0000,89.0000
6,Consequentialism (Non-Utilitarian),0,10,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,10,navigation_fund_cagefree,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000
6,Consequentialism (Non-Utilitarian),0,10,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,10,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,5,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,5,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,5,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,5,longview_ai,97.0000,-3.0000,97.0000,97.0000,97.0000,97.0000,97.0000,97.0000
6,Consequentialism (Non-Utilitarian),0,5,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,5,navigation_fund_cagefree,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000
6,Consequentialism (Non-Utilitarian),0,5,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,5,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,2,ea_awf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,2,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,2,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,2,longview_ai,100.0000,0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
6,Consequentialism (Non-Utilitarian),0,2,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,2,navigation_fund_cagefree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,2,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,Consequentialism (Non-Utilitarian),0,2,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,1.0,ea_awf,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000
7,Consequentialism (Non-Utilitarian),0,1.0,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,1.0,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,1.0,longview_ai,88.0000,0.0000,88.0000,88.0000,88.0000,88.0000,88.0000,88.0000
7,Consequentialism (Non-Utilitarian),0,1.0,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,1.0,navigation_fund_cagefree,9.0000,0.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000
7,Consequentialism (Non-Utilitarian),0,1.0,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,1.0,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,0.1,ea_awf,0.0000,-3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,0.1,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,0.1,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,0.1,longview_ai,100.0000,12.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
7,Consequentialism (Non-Utilitarian),0,0.1,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,0.1,navigation_fund_cagefree,0.0000,-9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,0.1,navigation_fund_general,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,0.1,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,100,ea_awf,17.0000,14.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
7,Consequentialism (Non-Utilitarian),0,100,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,100,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,100,longview_ai,44.0000,-44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000
7,Consequentialism (Non-Utilitarian),0,100,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,100,navigation_fund_cagefree,16.0000,7.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
7,Consequentialism (Non-Utilitarian),0,100,navigation_fund_general,23.0000,23.0000,23.0000,23.0000,23.0000,23.0000,23.0000,23.0000
7,Consequentialism (Non-Utilitarian),0,100,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,10,ea_awf,17.0000,14.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
7,Consequentialism (Non-Utilitarian),0,10,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,10,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,10,longview_ai,45.0000,-43.0000,45.0000,45.0000,45.0000,45.0000,45.0000,45.0000
7,Consequentialism (Non-Utilitarian),0,10,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,10,navigation_fund_cagefree,16.0000,7.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
7,Consequentialism (Non-Utilitarian),0,10,navigation_fund_general,22.0000,22.0000,22.0000,22.0000,22.0000,22.0000,22.0000,22.0000
7,Consequentialism (Non-Utilitarian),0,10,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,5,ea_awf,17.0000,14.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
7,Consequentialism (Non-Utilitarian),0,5,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,5,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,5,longview_ai,53.0000,-35.0000,53.0000,53.0000,53.0000,53.0000,53.0000,53.0000
7,Consequentialism (Non-Utilitarian),0,5,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,5,navigation_fund_cagefree,16.0000,7.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
7,Consequentialism (Non-Utilitarian),0,5,navigation_fund_general,14.0000,14.0000,14.0000,14.0000,14.0000,14.0000,14.0000,14.0000
7,Consequentialism (Non-Utilitarian),0,5,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,2,ea_awf,8.0000,5.0000,8.0000,8.0000,8.0000,8.0000,8.0000,8.0000
7,Consequentialism (Non-Utilitarian),0,2,givewell,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,2,leaf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,2,longview_ai,71.0000,-17.0000,71.0000,71.0000,71.0000,71.0000,71.0000,71.0000
7,Consequentialism (Non-Utilitarian),0,2,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,Consequentialism (Non-Utilitarian),0,2,navigation_fund_cagefree,16.0000,7.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
7,Consequentialism (Non-Utilitarian),0,2,navigation_fund_general,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000
7,Consequentialism (Non-Utilitarian),0,2,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,1.0,ea_awf,7.0000,0.0000,7.0000,7.0000,7.0000,7.0000,7.0000,7.0000
8,Consequentialism (Non-Utilitarian),2,1.0,givewell,64.0000,0.0000,64.0000,64.0000,64.0000,64.0000,64.0000,64.0000
8,Consequentialism (Non-Utilitarian),2,1.0,leaf,8.0000,0.0000,8.0000,8.0000,8.0000,8.0000,8.0000,8.0000
8,Consequentialism (Non-Utilitarian),2,1.0,longview_ai,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,1.0,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,1.0,navigation_fund_cagefree,16.0000,0.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
8,Consequentialism (Non-Utilitarian),2,1.0,navigation_fund_general,5.0000,0.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000
8,Consequentialism (Non-Utilitarian),2,1.0,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,0.1,ea_awf,0.0000,-7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,0.1,givewell,91.0000,27.0000,91.0000,91.0000,91.0000,91.0000,91.0000,91.0000
8,Consequentialism (Non-Utilitarian),2,0.1,leaf,9.0000,1.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000
8,Consequentialism (Non-Utilitarian),2,0.1,longview_ai,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,0.1,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,0.1,navigation_fund_cagefree,0.0000,-16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,0.1,navigation_fund_general,0.0000,-5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,0.1,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,100,ea_awf,17.0000,10.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
8,Consequentialism (Non-Utilitarian),2,100,givewell,18.0000,-46.0000,18.0000,18.0000,18.0000,18.0000,18.0000,18.0000
8,Consequentialism (Non-Utilitarian),2,100,leaf,7.0000,-1.0000,7.0000,7.0000,7.0000,7.0000,7.0000,7.0000
8,Consequentialism (Non-Utilitarian),2,100,longview_ai,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,100,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,100,navigation_fund_cagefree,16.0000,0.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
8,Consequentialism (Non-Utilitarian),2,100,navigation_fund_general,42.0000,37.0000,42.0000,42.0000,42.0000,42.0000,42.0000,42.0000
8,Consequentialism (Non-Utilitarian),2,100,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,10,ea_awf,17.0000,10.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
8,Consequentialism (Non-Utilitarian),2,10,givewell,18.0000,-46.0000,18.0000,18.0000,18.0000,18.0000,18.0000,18.0000
8,Consequentialism (Non-Utilitarian),2,10,leaf,7.0000,-1.0000,7.0000,7.0000,7.0000,7.0000,7.0000,7.0000
8,Consequentialism (Non-Utilitarian),2,10,longview_ai,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,10,longview_nuclear,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,10,navigation_fund_cagefree,16.0000,0.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000
8,Consequentialism (Non-Utilitarian),2,10,navigation_fund_general,42.0000,37.0000,42.0000,42.0000,42.0000,42.0000,42.0000,42.0000
8,Consequentialism (Non-Utilitarian),2,10,sentinel_bio,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,Consequentialism (Non-Utilitarian),2,5,ea_awf,17.0000,10.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
8,Consequentialism (Non-Utilitarian),2,5,givewell,26.0000,-38.0000,26.0000,26.0000,26.0000,26.0000,26.0000,26.0000
